时间戳,栋舍编号,温度,湿度,氨气浓度(ppm),CO2浓度(ppm),光照强度(lux),噪声(dB),通风能耗kWh,加热能耗kWh,降温能耗kWh
2026-06-19 03:11:50,2号栋,23.81,61.54,19.56,1651.81,3861.68,68.39,56.04,0,23.99
2026-06-19 03:26:50,2号栋,22.79,58.29,17.56,1554.16,3960.04,67.83,37.84,0,42.6
2026-06-19 03:41:50,2号栋,23.83,61.97,23.13,1393.54,4852.3,66.44,64.3,0,19.81
2026-06-19 03:56:50,2号栋,23.3,61.85,19.01,1731.79,3957.99,67.33,55.98,0,36.49
2026-06-19 04:11:50,2号栋,23.38,62.91,21.76,1255.27,5101.04,72.49,64.21,0,34.79
2026-06-19 04:26:50,2号栋,24.22,60.52,19.68,1326.17,4603.89,69.37,67.27,0,38.52
2026-06-19 04:41:50,2号栋,23.32,60.01,23.11,1558.94,4634.59,68.24,53.44,0,42.99
2026-06-19 04:56:50,2号栋,23.44,58.82,18.41,1188.67,4208.93,66.43,67.89,0,24.61
2026-06-19 05:11:50,2号栋,24.63,63.87,20.88,1545.93,5334.24,65.32,60.98,0,23.12
2026-06-19 05:26:50,2号栋,24.53,66.22,20.32,1190.78,5083.06,68.62,63.14,0,24.15
2026-06-19 05:41:50,2号栋,24.31,58.59,17.43,1718.17,4755.85,69.45,48.46,0,44.12
2026-06-19 05:56:50,2号栋,23.8,60.63,19.98,1475.94,5335.38,69.52,71.51,0,36.33
2026-06-19 06:11:50,2号栋,24.62,60.78,24.01,1778.99,5585.19,68.57,58.96,0,28.92
2026-06-19 06:26:50,2号栋,24.09,60.25,22.94,1704.82,4800.52,70.8,72.94,0,27.13
2026-06-19 06:41:50,2号栋,25.06,59.36,18.37,1888.72,5910.24,64.63,61.9,0,29.5
2026-06-19 06:56:50,2号栋,25.3,61.1,18.47,1798.02,6106.5,66.87,74.2,0,32.16
2026-06-19 07:11:50,2号栋,25.22,61.43,17.17,1483.48,6830.32,67.98,75.34,0,32.19
2026-06-19 07:26:50,2号栋,25.65,61.09,21.43,1668.52,6835.24,68.34,53.28,0,35.35
2026-06-19 07:41:50,2号栋,25.2,60.07,21.53,1338.97,6617.28,70.43,65.76,0,30.02
2026-06-19 07:56:50,2号栋,25.35,61.43,16.28,1519.16,7636.79,67.05,59.49,0,26.36
2026-06-19 08:11:50,2号栋,25.66,59.91,20.29,1628.47,7944.4,66.27,59.43,0,29.52
2026-06-19 08:26:50,2号栋,25.93,59.49,21.15,1826.29,7063.19,67.39,57.65,0,52.92
2026-06-19 08:41:50,2号栋,25.49,64.43,16.78,1391.08,7214.33,66.68,60.07,0,25.31
2026-06-19 08:56:50,2号栋,25.29,63.39,21.76,1778.87,7819.63,68.56,57.68,0,22.96
2026-06-19 09:11:50,2号栋,26.3,58.73,17.33,1819.59,9134.05,69.16,74.21,0,30.63
2026-06-19 09:26:50,2号栋,25.45,62.3,20.45,1603.34,8062.53,70.29,52.87,0,24.71
2026-06-19 09:41:50,2号栋,25.61,61.24,17.14,1452.16,7830.84,67.85,47.93,0,31.93
2026-06-19 09:56:50,2号栋,26.74,61.35,22.4,1855.81,8572.59,68.52,63.6,0,39.59
2026-06-19 10:11:50,2号栋,26.24,57.31,20.3,1362.8,8183.07,68.37,62.17,0,21.18
2026-06-19 10:26:50,2号栋,26.52,63.01,17.06,1843.51,7884.06,72.61,59.15,0,34.2
2026-06-19 10:41:50,2号栋,25.49,60.95,19.77,1571.78,8382.6,66.48,74.05,0,31.23
2026-06-19 10:56:50,2号栋,27.21,60.02,18.45,1752.13,7852.65,65.94,74.58,0,25.04
2026-06-19 11:11:50,2号栋,25.73,64.81,16.53,1625.83,9000.69,62.75,60.19,0,35.04
2026-06-19 11:26:50,2号栋,26.81,62.88,18.54,1731.51,8621.48,65.55,50.43,0,21.93
2026-06-19 11:41:50,2号栋,27.14,58.05,19.86,1535.82,8914.82,71.1,59.19,0,39.17
2026-06-19 11:56:50,2号栋,26.66,60.77,23.92,1300.74,9610.71,69.68,58.53,0,46.34
2026-06-19 12:11:50,2号栋,25.78,60.03,16.9,1671.43,8512.62,69.24,61.03,0,27.73
2026-06-19 12:26:50,2号栋,26.9,60.54,17.14,2149.28,8825.57,63.94,55.03,0,23.66
2026-06-19 12:41:50,2号栋,27.12,61.72,20.11,1515.01,8929.48,67.63,62.75,0,40.92
2026-06-19 12:56:50,2号栋,26.87,62.08,20.31,1765.9,9213.23,69.09,75.32,0,28.42
2026-06-19 13:11:50,2号栋,26.21,58.7,19.68,1218.26,9197.22,68.15,74.45,0,27.04
2026-06-19 13:26:50,2号栋,26.53,63.32,22.08,1452.98,9057.04,68.96,67.0,0,30.97
2026-06-19 13:41:50,2号栋,27.28,57.3,18.47,1678.6,9194.76,71.08,75.62,0,32.27
2026-06-19 13:56:50,2号栋,27.29,59.65,21.18,1951.11,9573.62,68.58,60.33,0,22.34
2026-06-19 14:11:50,2号栋,26.59,58.84,17.73,1350.86,8433.95,68.31,66.03,0,28.38
2026-06-19 14:26:50,2号栋,26.97,60.66,17.74,1634.27,9645.92,69.04,59.86,0,21.72
2026-06-19 14:41:50,2号栋,26.33,61.54,18.54,1255.93,8238.86,71.28,77.5,0,25.56
2026-06-19 14:56:50,2号栋,26.77,58.72,22.12,1638.06,9138.96,64.94,70.16,0,33.48
2026-06-19 15:11:50,2号栋,26.54,62.9,19.45,1468.84,8573.57,68.25,54.54,0,25.73
2026-06-19 15:26:50,2号栋,25.38,60.05,21.52,1624.58,7918.84,69.98,54.37,0,31.52
2026-06-19 15:41:50,2号栋,26.03,62.63,16.16,1418.97,7364.6,67.85,75.13,0,28.01
2026-06-19 15:56:50,2号栋,25.86,62.82,21.45,1571.3,8526.08,66.22,76.71,0,48.92
2026-06-19 16:11:50,2号栋,25.96,56.91,18.2,1711.57,7346.89,70.91,68.86,0,26.28
2026-06-19 16:26:50,2号栋,25.72,59.29,18.95,1478.09,8145.01,72.6,48.55,0,16.06
2026-06-19 16:41:50,2号栋,25.58,58.04,19.41,1738.8,8304.7,68.77,60.86,0,15.34
2026-06-19 16:56:50,2号栋,25.72,61.22,20.59,1447.31,7340.1,65.41,39.95,0,22.57
2026-06-19 17:11:50,2号栋,24.44,61.75,18.28,1481.36,6336.32,61.91,77.3,0,22.0
2026-06-19 17:26:50,2号栋,25.02,58.17,21.26,1617.7,6415.34,67.59,79.29,0,29.45
2026-06-19 17:41:50,2号栋,25.13,59.19,15.53,1557.0,6991.27,70.57,40.08,0,21.26
2026-06-19 17:56:50,2号栋,24.93,61.07,19.03,1564.67,7032.57,66.56,71.81,0,33.47
2026-06-12 18:11:50,3号栋,25.4,65.76,18.6,2503.95,6490.27,62.21,82.64,0,32.54
2026-06-12 18:26:50,3号栋,24.22,61.13,16.91,2203.26,5427.66,56.25,54.7,0,36.46
2026-06-12 18:41:50,3号栋,25.8,63.58,18.24,2172.12,5179.9,58.6,60.31,0,27.62
2026-06-12 18:56:50,3号栋,25.03,62.63,17.83,2132.66,5099.07,58.55,62.95,0,39.85
2026-06-12 19:11:50,3号栋,24.21,62.77,16.71,2197.06,5733.16,58.19,56.35,0,29.9
2026-06-12 19:26:50,3号栋,24.17,62.76,14.7,2233.55,5217.81,59.94,57.49,0,27.29
2026-06-12 19:41:50,3号栋,24.54,62.15,16.12,2529.36,4772.53,59.38,46.53,0,32.98
2026-06-12 19:56:50,3号栋,23.93,61.19,15.38,2244.46,4991.5,58.32,76.32,0,32.28
2026-06-12 20:11:50,3号栋,23.73,61.24,19.42,2141.25,4193.57,58.14,56.37,0,25.24
2026-06-12 20:26:50,3号栋,23.37,59.5,14.47,2306.6,4347.59,59.1,74.38,0,40.36
2026-06-12 20:41:50,3号栋,23.87,60.48,14.4,2326.84,4435.86,58.74,53.8,0,23.84
2026-06-12 20:56:50,3号栋,24.17,59.11,18.12,2081.52,4463.39,56.84,61.96,0,27.37
2026-06-12 21:11:50,3号栋,23.57,64.69,16.48,2029.35,3555.95,60.7,74.77,0,32.26
2026-06-12 21:26:50,3号栋,23.94,62.96,18.97,1798.37,4245.22,61.48,48.58,0,22.91
2026-06-12 21:41:50,3号栋,23.17,60.29,15.17,2236.81,4344.45,61.68,53.21,0,23.24
2026-06-12 21:56:50,3号栋,24.25,63.04,16.29,2282.95,3896.71,60.56,58.76,0,32.15
2026-06-12 22:11:50,3号栋,22.52,60.37,14.77,2113.41,2967.55,58.45,46.12,0,34.39
2026-06-12 22:26:50,3号栋,23.23,58.33,14.46,2255.6,3159.3,58.12,60.87,0,32.75
2026-06-12 22:41:50,3号栋,22.56,62.85,14.53,2184.7,3413.1,58.46,51.04,0,27.71
2026-06-12 22:56:50,3号栋,24.09,59.02,19.51,2136.34,3448.5,57.34,54.33,0,25.98
2026-06-12 23:11:50,3号栋,22.55,61.33,15.31,2558.44,2545.58,59.72,63.75,0,21.44
2026-06-12 23:26:50,3号栋,23.42,60.95,11.14,2320.25,2570.09,57.42,68.59,0,27.22
2026-06-12 23:41:50,3号栋,23.53,64.17,14.84,2346.94,2750.83,63.98,54.84,0,38.21
2026-06-12 23:56:50,3号栋,23.5,62.38,14.79,2158.01,2051.77,59.96,65.24,0,31.07
2026-06-13 00:11:50,3号栋,21.52,59.21,14.63,2246.62,3170.14,59.17,67.11,0,21.79
2026-06-13 00:26:50,3号栋,23.31,62.69,16.88,2151.88,3940.84,60.5,51.97,0,31.99
2026-06-13 00:41:50,3号栋,23.38,60.57,18.31,2264.69,1854.23,60.11,57.63,0,34.3
2026-06-13 00:56:50,3号栋,23.48,62.14,19.46,2152.54,3337.88,61.12,60.77,0,36.23
2026-06-13 01:11:50,3号栋,22.78,60.9,13.5,2236.57,3291.19,61.87,69.3,0,27.72
2026-06-13 01:26:50,3号栋,22.49,62.61,18.35,2339.32,3670.8,59.09,56.58,0,24.1
2026-06-13 01:41:50,3号栋,23.05,61.59,16.54,2162.43,3061.75,57.96,70.94,0,30.61
2026-06-13 01:56:50,3号栋,22.99,60.25,13.46,2449.88,3405.88,56.27,69.13,0,37.38
2026-06-13 02:11:50,3号栋,23.34,64.94,16.56,1904.92,3613.39,60.0,55.64,0,34.59
2026-06-13 02:26:50,3号栋,22.44,63.73,14.37,1991.3,3373.9,60.38,62.86,0,24.06
2026-06-13 02:41:50,3号栋,23.02,59.48,15.68,2403.29,3428.68,61.23,76.07,0,25.3
2026-06-13 02:56:50,3号栋,23.18,66.09,19.02,1853.8,3624.38,59.51,69.86,0,24.04
2026-06-13 03:11:50,3号栋,23.17,60.39,14.98,2351.35,3321.01,58.27,43.7,0,38.06
2026-06-13 03:26:50,3号栋,24.23,61.09,15.53,2278.93,4648.85,60.33,55.14,0,17.05
2026-06-13 03:41:50,3号栋,23.04,61.89,14.82,2227.28,3635.15,57.4,49.75,0,42.5
2026-06-13 03:56:50,3号栋,24.04,65.21,17.21,2102.29,4573.28,59.45,64.23,0,29.66
2026-06-13 04:11:50,3号栋,22.53,64.95,17.11,2254.25,4507.32,59.84,55.29,0,34.93
2026-06-13 04:26:50,3号栋,23.35,62.12,17.25,2148.55,4723.64,57.53,52.02,0,31.89
2026-06-13 04:41:50,3号栋,24.35,58.0,17.17,2079.64,4441.81,56.83,53.66,0,37.73
2026-06-13 04:56:50,3号栋,24.02,60.98,15.9,2286.13,4758.46,59.36,72.94,0,37.76
2026-06-13 05:11:50,3号栋,24.7,61.85,17.44,2251.14,5798.3,61.31,52.17,0,21.31
2026-06-13 05:26:50,3号栋,24.14,63.7,12.98,2267.24,5449.17,61.84,63.87,0,19.25
2026-06-13 05:41:50,3号栋,24.01,59.38,15.05,2151.7,4685.18,62.45,48.75,0,40.77
2026-06-13 05:56:50,3号栋,25.08,63.54,14.74,2256.77,4629.21,61.33,61.8,0,26.89
2026-06-13 06:11:50,3号栋,24.4,56.79,14.05,2410.84,5849.53,59.17,68.75,0,44.45
2026-06-13 06:26:50,3号栋,25.67,59.8,12.24,2660.21,7185.44,59.89,50.13,0,39.05
2026-06-13 06:41:50,3号栋,24.95,61.52,17.92,2255.16,5458.04,58.86,69.09,0,34.08
2026-06-13 06:56:50,3号栋,25.14,63.61,15.41,2224.02,4363.16,58.61,70.21,0,27.15
2026-06-13 07:11:50,3号栋,25.29,59.66,18.14,2297.98,7246.7,56.06,61.04,0,28.34
2026-06-13 07:26:50,3号栋,25.38,60.51,15.44,2358.21,5877.57,63.07,67.53,0,30.43
2026-06-13 07:41:50,3号栋,25.98,58.84,14.8,2164.07,7516.78,59.42,67.49,0,27.24
2026-06-13 07:56:50,3号栋,25.77,65.1,18.12,2171.99,7171.74,60.67,67.95,0,40.43
2026-06-13 08:11:50,3号栋,26.56,61.49,17.41,2111.67,7102.15,58.97,62.52,0,19.83
2026-06-13 08:26:50,3号栋,26.44,56.21,21.56,2488.66,7433.18,59.53,66.25,0,28.16
2026-06-13 08:41:50,3号栋,26.1,61.46,15.94,2224.58,6906.92,59.59,64.69,0,33.24
2026-06-13 08:56:50,3号栋,25.9,64.02,15.42,2233.75,8212.33,59.35,65.09,0,31.03
2026-06-13 09:11:50,3号栋,27.04,61.23,18.7,2167.57,7760.55,60.87,60.47,0,39.04
2026-06-13 09:26:50,3号栋,25.06,61.76,15.21,1975.63,7913.66,58.37,62.05,0,19.18
2026-06-13 09:41:50,3号栋,26.58,64.48,16.69,2350.08,8737.56,61.99,81.99,0,29.17
2026-06-13 09:56:50,3号栋,26.06,63.31,17.55,2343.42,9134.92,59.54,67.29,0,24.28
2026-06-13 10:11:50,3号栋,27.81,61.07,15.51,2118.93,8348.63,58.05,58.67,0,24.69
2026-06-13 10:26:50,3号栋,26.35,65.64,17.6,2373.47,9259.69,63.18,45.46,0,22.85
2026-06-13 10:41:50,3号栋,26.34,60.81,15.53,2098.89,8780.74,59.58,55.94,0,15.27
2026-06-13 10:56:50,3号栋,26.24,60.65,15.63,1962.35,8425.68,57.25,61.86,0,23.9
2026-06-13 11:11:50,3号栋,26.51,59.13,15.82,2015.0,9426.72,60.32,62.56,0,26.65
2026-06-13 11:26:50,3号栋,27.13,63.13,16.41,2509.03,9203.15,61.34,64.9,0,39.66
2026-06-13 11:41:50,3号栋,26.54,60.83,16.83,2256.7,9227.13,61.71,49.02,0,25.29
2026-06-13 11:56:50,3号栋,27.05,60.3,22.88,2291.43,8934.16,58.48,58.73,0,34.35
2026-06-13 12:11:50,3号栋,27.06,60.83,15.58,2457.14,9768.67,60.02,50.12,0,38.43
2026-06-13 12:26:50,3号栋,27.78,64.48,17.6,2472.77,9103.11,60.77,57.08,0,37.91
2026-06-13 12:41:50,3号栋,27.67,60.57,14.41,2207.78,8963.09,60.81,59.3,0,49.09
2026-06-13 12:56:50,3号栋,26.36,64.25,14.6,1829.09,9195.36,59.0,52.09,0,19.27
2026-06-13 13:11:50,3号栋,26.93,63.7,17.3,2199.63,9212.75,59.46,49.17,0,22.5
2026-06-13 13:26:50,3号栋,26.84,61.42,17.83,2339.75,9275.89,58.95,49.61,0,36.97
2026-06-13 13:41:50,3号栋,27.2,56.97,14.46,2050.07,9032.5,57.91,63.22,0,32.72
2026-06-13 13:56:50,3号栋,26.86,60.31,14.85,1972.23,9163.36,60.66,55.72,0,45.88
2026-06-13 14:11:50,3号栋,26.58,64.81,14.84,1782.97,8872.18,60.01,63.63,0,28.03
2026-06-13 14:26:50,3号栋,26.72,60.72,15.52,2356.61,8763.19,60.73,61.04,0,30.71
2026-06-13 14:41:50,3号栋,26.16,61.01,9.49,2070.24,8630.15,60.64,60.39,0,35.11
2026-06-13 14:56:50,3号栋,25.65,61.63,12.77,1946.62,8577.5,62.07,66.54,0,31.44
2026-06-13 15:11:50,3号栋,26.41,60.32,15.04,2273.76,7497.6,60.7,59.32,0,39.43
2026-06-13 15:26:50,3号栋,26.9,58.4,14.97,2017.18,7283.91,57.45,87.86,0,38.68
2026-06-13 15:41:50,3号栋,27.38,63.4,14.64,2111.93,8484.5,60.39,57.92,0,22.68
2026-06-13 15:56:50,3号栋,28.07,61.46,15.48,2210.95,8068.91,59.76,76.9,0,35.13
2026-06-13 16:11:50,3号栋,25.43,61.42,15.2,2473.06,8149.24,59.73,49.93,0,21.04
2026-06-13 16:26:50,3号栋,26.01,62.42,15.38,2092.25,7267.28,59.47,39.18,0,23.22
2026-06-13 16:41:50,3号栋,25.69,64.16,14.5,2224.38,7676.95,62.11,75.47,0,30.93
2026-06-13 16:56:50,3号栋,25.77,60.42,15.65,2101.48,7840.5,60.35,68.8,0,41.61
2026-06-13 17:11:50,3号栋,26.46,61.99,18.33,2117.95,7426.5,61.64,73.31,0,33.67
2026-06-13 17:26:50,3号栋,25.19,58.96,16.05,2494.89,6679.07,61.08,71.03,0,28.11
2026-06-13 17:41:50,3号栋,26.18,55.93,13.68,2005.16,6424.14,60.19,65.99,0,35.52
2026-06-13 17:56:50,3号栋,25.82,59.85,13.69,2267.55,6518.88,56.37,72.62,0,42.81
2026-06-13 18:11:50,3号栋,25.79,62.12,17.38,2462.26,5730.24,61.73,65.65,0,38.88
2026-06-13 18:26:50,3号栋,25.1,64.34,16.58,1891.49,6776.91,57.62,75.08,0,29.48
2026-06-13 18:41:50,3号栋,25.6,64.01,16.99,2289.99,6262.26,55.49,63.98,0,22.26
2026-06-13 18:56:50,3号栋,25.09,59.46,13.76,2509.27,6585.67,59.5,64.39,0,28.2
2026-06-13 19:11:50,3号栋,24.77,60.39,18.12,2137.67,5057.97,59.56,56.48,0,32.63
2026-06-13 19:26:50,3号栋,24.22,62.68,18.56,2044.42,5202.61,60.44,57.75,0,33.71
2026-06-13 19:41:50,3号栋,24.77,63.91,14.92,1999.73,5114.11,57.58,68.03,0,20.71
2026-06-13 19:56:50,3号栋,25.66,64.34,16.15,2361.76,4449.49,64.56,56.93,0,30.35
2026-06-13 20:11:50,3号栋,23.08,62.72,13.92,2208.62,4266.07,57.36,53.5,0,31.81
2026-06-13 20:26:50,3号栋,23.37,60.25,17.46,2708.78,4777.0,57.68,58.01,0,30.25
2026-06-13 20:41:50,3号栋,23.83,63.55,16.56,2369.86,4380.99,62.16,60.25,0,22.23
2026-06-13 20:56:50,3号栋,25.1,58.1,14.65,2062.88,5792.36,63.13,77.49,0,27.55
2026-06-13 21:11:50,3号栋,24.81,62.48,18.08,2224.22,3886.88,59.01,60.31,0,34.87
2026-06-13 21:26:50,3号栋,23.78,61.68,19.15,1594.93,4166.56,60.95,73.36,0,29.48
2026-06-13 21:41:50,3号栋,23.7,63.72,19.11,2128.18,4045.1,62.87,40.61,0,24.48
2026-06-13 21:56:50,3号栋,24.33,63.93,17.17,2098.57,3470.7,58.33,77.64,0,24.97
2026-06-13 22:11:50,3号栋,23.33,60.24,17.81,2080.54,3382.01,56.15,45.53,0,30.06
2026-06-13 22:26:50,3号栋,22.61,65.96,12.01,2028.25,3439.16,58.78,50.26,0,22.34
2026-06-13 22:41:50,3号栋,22.78,61.17,20.03,2203.87,4022.26,60.53,72.53,0,7.6
2026-06-13 22:56:50,3号栋,23.12,64.36,14.99,2540.78,4172.75,58.57,56.53,0,21.89
2026-06-13 23:11:50,3号栋,22.76,59.28,16.99,1897.08,3430.43,60.77,44.77,0,42.4
2026-06-13 23:26:50,3号栋,23.33,63.24,14.61,2312.76,3691.76,59.32,81.69,0,30.35
2026-06-13 23:41:50,3号栋,23.65,62.33,17.3,1854.02,3314.09,58.04,53.36,0,43.95
2026-06-13 23:56:50,3号栋,22.97,59.74,15.41,1928.19,3845.51,58.12,66.78,0,40.85
2026-06-14 00:11:50,3号栋,22.76,62.81,14.07,2677.44,3493.66,59.13,53.65,0,29.09
2026-06-14 00:26:50,3号栋,22.84,65.65,13.68,2215.24,3016.3,59.28,60.33,0,29.07
2026-06-14 00:41:50,3号栋,23.44,62.96,16.97,1581.49,3175.37,56.2,68.19,0,41.8
2026-06-14 00:56:50,3号栋,22.54,61.22,14.93,2435.37,3072.99,62.97,65.41,0,31.94
2026-06-14 01:11:50,3号栋,23.11,63.38,12.65,2205.35,3093.54,60.96,59.68,0,21.69
2026-06-14 01:26:50,3号栋,23.08,59.58,12.28,2333.71,3418.09,60.45,74.57,0,24.68
2026-06-14 01:41:50,3号栋,22.36,61.61,15.43,2019.83,3088.64,58.29,42.82,0,26.47
2026-06-14 01:56:50,3号栋,22.51,62.21,14.82,2410.61,3930.5,60.87,45.74,0,42.04
2026-06-14 02:11:50,3号栋,24.06,61.78,18.77,2077.95,2497.69,57.99,79.32,0,18.07
2026-06-14 02:26:50,3号栋,23.28,61.81,15.1,2099.58,3466.93,58.39,47.42,0,31.72
2026-06-14 02:41:50,3号栋,23.81,63.48,14.51,1938.04,3288.72,62.65,68.36,0,35.63
2026-06-14 02:56:50,3号栋,23.72,62.59,16.37,2320.75,3157.73,56.68,69.09,0,39.9
2026-06-14 03:11:50,3号栋,23.03,63.39,19.49,2187.84,3502.61,59.76,56.01,0,25.07
2026-06-14 03:26:50,3号栋,23.81,58.54,13.24,2192.14,3900.46,60.2,80.66,0,30.84
2026-06-14 03:41:50,3号栋,23.89,59.79,17.66,2083.01,3947.32,59.3,72.28,0,19.52
2026-06-14 03:56:50,3号栋,22.45,61.32,17.07,2218.74,4527.72,60.39,55.59,0,11.4
2026-06-14 04:11:50,3号栋,23.89,63.8,15.34,2193.95,4748.89,57.48,68.18,0,43.1
2026-06-14 04:26:50,3号栋,23.92,59.49,16.0,1743.41,4706.66,60.42,78.72,0,28.45
2026-06-14 04:41:50,3号栋,24.21,60.02,15.42,1883.25,4440.81,58.9,65.1,0,25.01
2026-06-14 04:56:50,3号栋,24.05,61.08,15.47,2204.36,4558.47,61.04,60.82,0,27.2
2026-06-14 05:11:50,3号栋,24.4,60.32,15.41,2594.52,4811.56,58.96,58.32,0,28.02
2026-06-14 05:26:50,3号栋,24.32,62.3,12.71,2395.72,5584.19,57.03,39.47,0,22.18
2026-06-14 05:41:50,3号栋,24.37,66.91,17.22,1826.77,4923.07,59.41,64.72,0,19.48
2026-06-14 05:56:50,3号栋,24.42,60.31,13.92,2240.2,5654.83,61.2,67.95,0,26.02
2026-06-14 06:11:50,3号栋,25.36,62.36,16.4,2065.95,5802.51,59.66,87.08,0,33.14
2026-06-14 06:26:50,3号栋,24.7,60.08,15.15,2623.74,5851.32,61.33,58.59,0,32.09
2026-06-14 06:41:50,3号栋,25.4,60.6,14.85,2520.06,6543.24,61.09,70.57,0,34.48
2026-06-14 06:56:50,3号栋,26.02,61.83,17.28,1898.1,5638.47,57.11,75.75,0,11.61
2026-06-14 07:11:50,3号栋,25.32,55.76,14.47,2090.09,7526.43,60.31,54.33,0,39.18
2026-06-14 07:26:50,3号栋,25.53,61.82,13.72,1990.28,6421.45,59.61,63.55,0,43.42
2026-06-14 07:41:50,3号栋,25.72,56.33,16.65,1898.28,6351.01,57.89,56.23,0,20.43
2026-06-14 07:56:50,3号栋,25.63,58.92,16.84,2635.68,6169.32,58.94,37.58,0,28.85
2026-06-14 08:11:50,3号栋,26.33,63.19,16.28,2366.14,8836.71,62.94,57.94,0,21.05
2026-06-14 08:26:50,3号栋,25.8,59.85,17.03,1952.05,7527.27,61.19,61.9,0,24.04
2026-06-14 08:41:50,3号栋,26.59,57.99,15.47,2179.95,7571.64,59.87,69.4,0,32.91
2026-06-14 08:56:50,3号栋,25.82,60.93,14.91,2345.79,7240.42,61.21,63.1,0,27.48
2026-06-14 09:11:50,3号栋,26.73,60.29,17.4,2230.83,7892.12,60.57,68.83,0,42.72
2026-06-14 09:26:50,3号栋,26.9,62.73,13.87,2678.0,7488.47,61.41,67.77,0,24.42
2026-06-14 09:41:50,3号栋,26.36,61.59,18.74,2045.62,8059.31,54.84,80.53,0,24.15
2026-06-14 09:56:50,3号栋,26.58,61.54,15.93,2350.26,9025.91,60.02,69.84,0,35.8
2026-06-14 10:11:50,3号栋,27.25,60.82,18.28,2410.38,9212.35,58.19,61.94,0,36.41
2026-06-14 10:26:50,3号栋,26.05,64.94,16.1,2245.07,8382.58,56.86,56.99,0,33.86
2026-06-14 10:41:50,3号栋,27.08,62.07,16.82,2120.88,8919.21,62.48,70.59,0,40.63
2026-06-14 10:56:50,3号栋,26.89,58.74,14.04,2279.26,8665.61,60.39,80.21,0,39.58
2026-06-14 11:11:50,3号栋,27.57,61.93,14.51,2176.71,8570.95,62.63,71.69,0,39.3
2026-06-14 11:26:50,3号栋,27.56,57.71,17.3,1926.16,8969.7,58.89,70.4,0,36.94
2026-06-14 11:41:50,3号栋,27.61,60.54,17.55,2220.73,8155.68,57.68,62.31,0,44.12
2026-06-14 11:56:50,3号栋,27.17,59.41,15.85,2591.85,9028.94,58.86,68.5,0,40.45
2026-06-14 12:11:50,3号栋,26.78,62.75,15.47,2332.15,9161.27,60.48,55.8,0,26.99
2026-06-14 12:26:50,3号栋,27.48,61.59,16.7,2127.01,9525.78,58.3,62.38,0,41.25
2026-06-14 12:41:50,3号栋,27.59,60.7,20.05,2250.93,8554.95,60.25,59.97,0,38.66
2026-06-14 12:56:50,3号栋,26.99,61.89,14.31,2386.3,8498.36,57.3,67.17,0,46.79
2026-06-14 13:11:50,3号栋,26.76,63.15,18.28,2351.22,8817.72,57.33,41.31,0,31.42
2026-06-14 13:26:50,3号栋,27.53,59.5,17.53,1998.25,9026.36,60.93,57.17,0,36.42
2026-06-14 13:41:50,3号栋,26.73,63.16,16.6,2199.59,9752.5,60.84,56.46,0,32.78
2026-06-14 13:56:50,3号栋,26.9,61.91,21.18,2262.46,7955.38,58.43,44.13,0,31.16
2026-06-14 14:11:50,3号栋,25.75,60.0,13.09,2265.12,8671.35,60.12,61.83,0,20.34
2026-06-14 14:26:50,3号栋,27.0,65.59,16.95,2103.1,7957.05,57.7,68.03,0,42.58
2026-06-14 14:41:50,3号栋,26.87,63.35,17.54,2289.59,8341.85,59.86,54.95,0,33.88
2026-06-14 14:56:50,3号栋,26.9,65.1,13.51,2284.59,9411.7,61.03,71.78,0,38.51
2026-06-14 15:11:50,3号栋,27.07,59.57,13.36,2187.02,7109.7,61.97,75.74,0,30.67
2026-06-14 15:26:50,3号栋,26.24,61.6,16.23,2213.72,8469.39,59.17,72.55,0,36.04
2026-06-14 15:41:50,3号栋,26.12,64.42,13.41,2169.85,8673.74,58.07,66.15,0,36.58
2026-06-14 15:56:50,3号栋,25.99,61.6,15.82,2077.94,9341.12,57.99,73.04,0,28.84
2026-06-14 16:11:50,3号栋,25.46,61.95,17.43,2372.39,8344.81,65.4,65.24,0,25.62
2026-06-14 16:26:50,3号栋,26.23,61.21,17.98,1928.85,8747.85,61.23,46.28,0,26.8
2026-06-14 16:41:50,3号栋,26.42,64.1,13.58,2330.89,6590.01,59.33,74.33,0,28.42
2026-06-14 16:56:50,3号栋,25.25,62.04,14.92,2314.2,7121.02,57.97,42.42,0,31.87
2026-06-14 17:11:50,3号栋,25.44,59.37,16.52,2393.7,6726.21,60.05,65.46,0,21.25
2026-06-14 17:26:50,3号栋,26.55,60.8,17.44,2342.13,6764.2,60.73,65.73,0,21.77
2026-06-14 17:41:50,3号栋,25.36,60.52,15.21,1927.48,7397.21,62.72,72.46,0,40.88
2026-06-14 17:56:50,3号栋,25.35,60.47,14.57,2317.1,6947.53,59.36,75.63,0,33.94
2026-06-14 18:11:50,3号栋,24.59,60.38,17.49,2396.63,6326.79,63.31,78.64,0,33.53
2026-06-14 18:26:50,3号栋,24.59,59.13,15.35,2338.93,6964.27,60.35,73.98,0,28.04
2026-06-14 18:41:50,3号栋,25.32,63.39,12.17,2105.6,6525.8,60.06,50.69,0,11.2
2026-06-14 18:56:50,3号栋,24.82,61.6,14.36,2216.9,6304.14,60.85,38.85,0,19.49
2026-06-14 19:11:50,3号栋,24.34,62.89,17.11,2282.66,5076.19,58.86,54.89,0,36.15
